Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale
Coburg,44 Quarry Cct,2,u,425000.0,S,Ray,2016-07-30,7.8,3058,2,2,1,0.0,126.0,Moreland,-37.7363,144.9723,Northern Metropolitan,11204,21.0,1.0,7,46,5
Coburg,133 Rennie St,2,h,645000.0,SP,Jellis,2016-07-30,7.8,3058,2,1,1,702.0,126.0,Moreland,-37.7517,144.9795,Northern Metropolitan,11204,25.2,-0.6956521739130435,7,46,5
Coburg North,38B Livingstone St,4,h,895000.0,S,Nelson,2016-12-03,9.2,3058,4,2,2,661.0,126.0,Moreland,-37.7246,144.9828,Northern Metropolitan,3445,12.6,-0.6797966963151207,12,46,5
Coburg North,15 Ronald St,3,h,655000.0,SP,hockingstuart,2016-12-03,9.2,3058,3,1,0,404.0,98.0,Moreland,-37.7305,144.9803,Northern Metropolitan,3445,14.0,-0.6095617529880478,12,66,5
Coburg North,3/1 Headley St,3,t,631000.0,S,McGrath,2017-03-04,9.2,3058,3,1,1,178.0,120.0,Moreland,-37.7297,144.9645,Northern Metropolitan,3445,17.142857142857142,-0.19463087248322147,3,5,5
Coburg North,5/1 Headley St,2,t,600000.0,S,McGrath,2017-03-04,9.2,3058,2,1,1,145.0,105.0,Moreland,-37.7295,144.9641,Northern Metropolitan,3445,21.0,-0.16,3,7,5
Coburg North,24 Newlands Rd,4,h,820000.0,SP,Brad,2017-03-04,9.2,3058,4,1,3,498.0,126.0,Moreland,-37.7329,144.9721,Northern Metropolitan,3445,14.0,-0.5961538461538461,3,47,5
Coburg North,4 Pixel Cct,3,h,715000.0,SP,hockingstuart,2017-03-04,9.2,3058,3,2,2,173.0,120.0,Moreland,-37.7308,144.9832,Northern Metropolitan,3445,15.0,-0.18088737201365188,3,7,5
Coburg North,53 Ronald St,3,h,735000.0,SP,Barry,2017-03-04,9.2,3058,3,1,1,427.0,126.0,Moreland,-37.7303,144.9773,Northern Metropolitan,3445,18.0,-0.5443037974683544,3,47,5
Coburg North,27 McMahons Rd,3,h,864000.0,S,Nelson,2016-06-04,9.2,3058,3,1,2,565.0,115.0,Moreland,-37.7283,144.969,Northern Metropolitan,3445,16.428571428571427,-0.6617647058823529,6,66,5
Coburg North,7 Manly Ct,3,h,700000.0,S,Nelson,2016-05-07,9.2,3058,3,1,2,626.0,108.0,Moreland,-37.7201,144.9696,Northern Metropolitan,3445,15.428571428571429,-0.7057220708446866,5,66,5
Coburg North,199 Elizabeth St,4,h,735000.0,SP,Nelson,2016-11-07,9.2,3058,4,2,2,302.0,126.0,Moreland,-37.7271,144.9842,Northern Metropolitan,3445,12.6,-0.411214953271028,11,46,0
Coburg North,2b Rollo St,2,t,591000.0,S,Nelson,2016-11-07,9.2,3058,2,1,1,0.0,86.0,Moreland,-37.721,144.9527,Northern Metropolitan,3445,17.2,1.0,11,8,0
Coburg North,17 Mathieson St,3,h,860000.0,S,Nelson,2016-10-08,9.2,3058,2,1,3,586.0,145.0,Moreland,-37.7205,144.9659,Northern Metropolitan,3445,24.166666666666668,-0.6032831737346102,10,66,5
Coburg North,4 Sharp Gr,2,h,765000.0,S,Love,2016-10-08,9.2,3058,2,1,2,563.0,116.0,Moreland,-37.723,144.96,Northern Metropolitan,3445,23.2,-0.658321060382916,10,91,5
Coburg North,13 Pixel Cct,3,h,625000.0,S,Nelson,2016-09-10,9.2,3058,3,1,2,104.0,138.0,Moreland,-37.7307,144.9826,Northern Metropolitan,3445,19.714285714285715,0.14049586776859505,9,2,5
Coburg North,1 Boyne St,2,h,745000.0,SP,Raine,2016-12-10,9.2,3058,2,1,3,526.0,90.0,Moreland,-37.732,144.9832,Northern Metropolitan,3445,18.0,-0.7077922077922078,12,76,5
Coburg North,19A Tilley St,4,h,1050000.0,PI,Jellis,2016-12-10,9.2,3058,4,3,2,501.0,258.0,Moreland,-37.7266,144.9823,Northern Metropolitan,3445,23.454545454545453,-0.3201581027667984,12,0,5
Coburg North,23 Goleen St,3,h,782000.0,S,Barry,2017-03-11,9.2,3058,3,1,3,576.0,126.0,Moreland,-37.7269,144.9654,Northern Metropolitan,3445,18.0,-0.6410256410256411,3,47,5
Coburg North,17 Convent Ct,2,h,935000.0,S,First,2016-11-12,9.2,3058,2,1,2,833.0,107.0,Moreland,-37.7297,144.9654,Northern Metropolitan,3445,21.4,-0.7723404255319148,11,56,5
Coburg North,9 Marama St,4,h,1009000.0,S,Ray,2016-11-12,9.2,3058,4,1,2,590.0,126.0,Moreland,-37.7197,144.9585,Northern Metropolitan,3445,14.0,-0.6480446927374302,11,66,5
Coburg North,1 McDonnell Rd,2,h,820000.0,SP,Nelson,2016-11-12,9.2,3058,2,1,4,629.0,120.0,Moreland,-37.7276,144.9688,Northern Metropolitan,3445,24.0,-0.6795727636849133,11,56,5
Coburg North,5 Rollo St,3,h,780000.0,S,Nelson,2016-11-12,9.2,3058,3,1,2,307.0,96.0,Moreland,-37.7215,144.9533,Northern Metropolitan,3445,13.714285714285714,-0.5235732009925558,11,66,5
Coburg North,25 Williams Rd,3,h,707000.0,S,Brad,2016-08-13,9.2,3058,3,2,3,556.0,129.0,Moreland,-37.7305,144.9605,Northern Metropolitan,3445,16.125,-0.6233576642335766,8,66,5
Coburg North,16 Smith St,3,h,772000.0,S,Nelson,2016-10-15,9.2,3058,3,1,1,367.0,126.0,Moreland,-37.728,144.963,Northern Metropolitan,3445,18.0,-0.48884381338742394,10,46,5
Coburg North,47 Boyne St,3,h,745000.0,S,Raine,2017-03-18,9.2,3058,3,1,3,473.0,126.0,Moreland,-37.7316,144.9789,Northern Metropolitan,3445,18.0,-0.5792988313856428,3,47,5
Coburg North,2/26 Renown St,2,u,532500.0,S,Brad,2017-03-18,9.2,3058,2,1,1,168.0,126.0,Moreland,-37.73,144.9629,Northern Metropolitan,3445,25.2,-0.14285714285714285,3,47,5
Coburg North,18 Ronald St,3,h,750000.0,S,hockingstuart,2017-03-18,9.2,3058,3,2,2,310.0,126.0,Moreland,-37.7305,144.9809,Northern Metropolitan,3445,15.75,-0.42201834862385323,3,47,5
Coburg North,3 Aperture St,3,h,815000.0,S,Ray,2016-06-18,9.2,3058,3,2,2,376.0,126.0,Moreland,-37.7295,144.982,Northern Metropolitan,3445,15.75,-0.49800796812749004,6,46,5
Coburg North,127 Elizabeth St,3,h,637000.0,S,Brad,2016-06-18,9.2,3058,3,1,4,498.0,97.0,Moreland,-37.7323,144.9833,Northern Metropolitan,3445,13.857142857142858,-0.6739495798319328,6,66,5
Coburg North,143 Elizabeth St,4,h,950000.0,S,hockingstuart,2016-06-18,9.2,3058,4,2,2,298.0,231.0,Moreland,-37.7308,144.9836,Northern Metropolitan,3445,23.1,-0.1266540642722117,6,3,5
Coburg North,2 Headley St,3,h,780000.0,S,hockingstuart,2016-06-18,9.2,3058,3,1,2,677.0,126.0,Moreland,-37.7297,144.9648,Northern Metropolitan,3445,18.0,-0.6861768368617683,6,46,5
Coburg North,3 Golf Rd,3,h,860000.0,PI,Jellis,2016-11-19,9.2,3058,3,2,3,472.0,134.0,Moreland,-37.734,144.9728,Northern Metropolitan,3445,16.75,-0.5577557755775577,11,46,5
Coburg North,27 Snapshot Dr,5,h,1172000.0,S,Ray,2016-11-19,9.2,3058,5,3,2,425.0,37.0,Moreland,-37.7302,144.9816,Northern Metropolitan,3445,2.8461538461538463,-0.8398268398268398,11,2,5
Coburg North,67 Boundary Rd,2,h,530000.0,S,Raine,2016-08-22,9.2,3058,2,1,1,332.0,126.0,Moreland,-37.7187,144.9564,Northern Metropolitan,3445,25.2,-0.4497816593886463,8,46,0
Coburg North,203b Elizabeth St,2,t,570000.0,S,Ray,2016-04-23,9.2,3058,2,2,2,186.0,126.0,Moreland,-37.7263,144.9843,Northern Metropolitan,3445,21.0,-0.19230769230769232,4,46,5
Coburg North,146 Elizabeth St,3,h,2000000.0,S,Ray,2016-09-24,9.2,3058,4,1,1,973.0,126.0,Moreland,-37.7284,144.9843,Northern Metropolitan,3445,15.75,-0.7707006369426752,9,46,5
Coburg North,64 Elizabeth St,3,h,650000.0,SP,Barry,2017-02-25,9.2,3058,3,1,1,407.0,95.0,Darebin,-37.7351,144.9833,Northern Metropolitan,3445,13.571428571428571,-0.6215139442231076,2,87,5
Coburg North,24 Norris St,4,h,792000.0,SP,Jellis,2016-07-26,9.2,3058,4,2,1,320.0,131.0,Moreland,-37.7242,144.9612,Northern Metropolitan,3445,13.1,-0.4190687361419069,7,66,1
Coburg North,45 Shorts Rd,3,h,720000.0,S,Nelson,2016-07-26,9.2,3058,3,1,2,499.0,105.0,Moreland,-37.7236,144.9576,Northern Metropolitan,3445,15.0,-0.652317880794702,7,46,1
Coburg North,2 Carr St,3,h,970000.0,S,Jellis,2016-11-27,9.2,3058,3,1,2,575.0,129.0,Moreland,-37.7307,144.9704,Northern Metropolitan,3445,18.428571428571427,-0.6335227272727273,11,56,6
Collingwood,69 Hotham St,2,t,750000.0,S,Jellis,2016-09-03,1.6,3066,2,1,1,115.0,126.0,Yarra,-37.7968,144.9891,Northern Metropolitan,4553,25.2,0.04564315352697095,9,46,5
Collingwood,130 Keele St,2,h,890000.0,S,LITTLE,2016-09-03,1.6,3066,2,1,1,178.0,70.0,Yarra,-37.7974,144.9915,Northern Metropolitan,4553,14.0,-0.43548387096774194,9,116,5
Collingwood,10/79 Oxford St,2,u,1260000.0,S,Jellis,2016-09-03,1.6,3066,2,1,1,0.0,129.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,25.8,1.0,9,116,5
Collingwood,2/79 Oxford St,2,u,855000.0,S,Nelson,2016-09-03,1.6,3066,2,1,1,2886.0,122.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,24.4,-0.9188829787234043,9,186,5
Collingwood,20 Hotham St,3,h,1260000.0,S,Jellis,2016-12-03,1.6,3066,3,1,0,167.0,126.0,Yarra,-37.7962,144.9866,Northern Metropolitan,4553,18.0,-0.13993174061433447,12,116,5
Collingwood,65B Hotham St,2,h,1320000.0,S,Nelson,2017-03-04,1.6,3066,2,2,1,0.0,126.0,Yarra,-37.7969,144.9885,Northern Metropolitan,4553,21.0,1.0,3,47,5
Collingwood,93 Hotham St,2,h,1430000.0,S,Jellis,2017-03-04,1.6,3066,2,1,0,231.0,126.0,Yarra,-37.7969,144.9905,Northern Metropolitan,4553,25.2,-0.29411764705882354,3,47,5
Collingwood,15/18 Islington St,3,t,1125000.0,SP,Nelson,2017-03-04,1.6,3066,3,2,2,0.0,151.0,Yarra,-37.8083,144.9908,Northern Metropolitan,4553,18.875,1.0,3,17,5
Collingwood,4/170 Oxford St,3,u,950000.0,S,Jellis,2017-03-04,1.6,3066,3,2,1,15900.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,15.75,-0.9842755522276301,3,47,5
Collingwood,6/78 Oxford St,2,u,910000.0,S,Jellis,2017-03-04,1.6,3066,2,1,1,0.0,97.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,19.4,1.0,3,137,5
Collingwood,9/22 Stanley St,1,u,452000.0,SP,Jellis,2017-03-04,1.6,3066,1,1,1,816.0,53.0,Yarra,-37.802,144.9848,Northern Metropolitan,4553,17.666666666666668,-0.8780207134637514,3,17,5
Collingwood,306/40 Stanley St,1,u,440000.0,VB,Collins,2017-03-04,1.6,3066,1,1,1,2773.0,126.0,Yarra,-37.802,144.9854,Northern Metropolitan,4553,42.0,-0.9130734736115902,3,7,5
Collingwood,110/3 Hoddle St,1,u,415000.0,SP,Biggin,2016-11-07,1.6,3066,1,1,1,3701.0,62.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553,20.666666666666668,-0.9670475684294446,11,11,0
Collingwood,20 Emma St,2,h,1015000.0,S,Nelson,2016-10-08,1.6,3066,2,1,0,117.0,126.0,Yarra,-37.7948,144.9861,Northern Metropolitan,4553,25.2,0.037037037037037035,10,46,5
Collingwood,307/11 Hoddle St,1,u,372000.0,SP,Woodards,2016-10-08,1.6,3066,1,1,1,0.0,65.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553,21.666666666666668,1.0,10,11,5
Collingwood,5/77 Little Oxford St,3,u,1326000.0,S,Nelson,2016-10-08,1.6,3066,3,2,1,0.0,190.0,Yarra,-37.8032,144.9842,Northern Metropolitan,4553,23.75,1.0,10,3,5
Collingwood,130 Perry St,3,t,910000.0,S,Jellis,2016-09-10,1.6,3066,3,1,1,171.0,126.0,Yarra,-37.8006,144.9925,Northern Metropolitan,4553,18.0,-0.15151515151515152,9,46,5
Collingwood,1/79 Oxford St,2,h,1230000.0,S,Jellis,2017-02-11,1.6,3066,2,2,1,0.0,153.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,25.5,1.0,2,97,5
Collingwood,382 Wellington St,2,h,855000.0,S,Jellis,2016-11-12,1.6,3066,2,1,0,130.0,80.0,Yarra,-37.7953,144.9882,Northern Metropolitan,4553,16.0,-0.23809523809523808,11,126,5
Collingwood,4/13 Alexander St,1,u,457000.0,S,Jellis,2016-08-13,1.6,3066,1,1,1,406.0,49.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553,16.333333333333332,-0.7846153846153846,8,46,5
Collingwood,1/60 Budd St,3,t,897500.0,S,Jellis,2016-05-14,1.6,3066,3,2,1,82.0,82.0,Yarra,-37.7961,144.9873,Northern Metropolitan,4553,10.25,0.0,5,21,5
Collingwood,27/78 Oxford St,2,u,865000.0,PI,Biggin,2016-05-14,1.6,3066,2,2,1,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,21.0,1.0,5,46,5
Collingwood,82 Sackville St,2,h,1265000.0,S,Jellis,2016-05-14,1.6,3066,3,1,1,282.0,112.0,Yarra,-37.7985,144.9883,Northern Metropolitan,4553,18.666666666666668,-0.43147208121827413,5,96,5
Collingwood,18 Derby St,2,h,1260000.0,S,Peter,2016-10-15,1.6,3066,2,1,2,116.0,126.0,Yarra,-37.8067,144.984,Northern Metropolitan,4553,25.2,0.04132231404958678,10,46,5
Collingwood,84 Budd St,3,h,1075000.0,S,hockingstuart,2016-04-16,1.6,3066,3,1,0,183.0,104.0,Yarra,-37.7948,144.9875,Northern Metropolitan,4553,14.857142857142858,-0.27526132404181186,4,136,5
Collingwood,38/99 Oxford St,3,u,1470000.0,S,Nelson,2016-04-16,1.6,3066,3,2,2,0.0,126.0,Yarra,-37.8037,144.9846,Northern Metropolitan,4553,15.75,1.0,4,46,5
Collingwood,2/13 Alexander St,1,u,366000.0,S,Woodards,2016-07-16,1.6,3066,1,1,1,0.0,44.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553,14.666666666666666,1.0,7,46,5
Collingwood,15/78 Oxford St,1,u,461000.0,SP,Jellis,2016-07-16,1.6,3066,1,1,1,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,42.0,1.0,7,46,5
Collingwood,6 Forest St,2,h,981000.0,S,Jellis,2016-09-17,1.6,3066,2,1,0,188.0,107.0,Yarra,-37.7964,144.9923,Northern Metropolitan,4553,21.4,-0.2745762711864407,9,116,5
Collingwood,10/76 Oxford St,2,u,683000.0,S,Biggin,2016-09-17,1.6,3066,2,1,1,0.0,92.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,18.4,1.0,9,116,5
Collingwood,98 Hotham St,3,h,1470000.0,S,Jellis,2017-03-18,1.6,3066,3,2,0,150.0,126.0,Yarra,-37.7968,144.9924,Northern Metropolitan,4553,15.75,-0.08695652173913043,3,47,5
Collingwood,182 Keele St,2,h,670000.0,S,Jellis,2017-03-18,1.6,3066,2,1,0,118.0,126.0,Yarra,-37.7976,144.993,Northern Metropolitan,4553,25.2,0.03278688524590164,3,47,5
Collingwood,107/10 Stanley St,1,u,430000.0,VB,Jellis,2017-03-18,1.6,3066,1,1,1,0.0,52.0,Yarra,-37.8019,144.9845,Northern Metropolitan,4553,17.333333333333332,1.0,3,47,5
Collingwood,5/22 Stanley St,2,u,515000.0,S,Peter,2017-03-18,1.6,3066,2,1,1,816.0,126.0,Yarra,-37.802,144.9848,Northern Metropolitan,4553,25.2,-0.732484076433121,3,47,5
Collingwood,5 Charlotte St,2,h,1000000.0,SP,Peter,2016-11-19,1.6,3066,2,1,2,159.0,86.0,Yarra,-37.7962,144.9887,Northern Metropolitan,4553,17.2,-0.2979591836734694,11,136,5
Collingwood,2/60 Budd St,3,t,887500.0,S,Peter,2016-05-22,1.6,3066,3,2,1,81.0,82.0,Yarra,-37.7961,144.9874,Northern Metropolitan,4553,10.25,0.006134969325153374,5,16,6
Collingwood,10/30 Mater St,2,u,713500.0,S,Jellis,2016-08-22,1.6,3066,2,2,1,1060.0,88.0,Yarra,-37.7954,144.9868,Northern Metropolitan,4553,14.666666666666666,-0.8466898954703833,8,6,0
Collingwood,8/79 Oxford St,3,u,1500000.0,S,Jellis,2016-08-22,1.6,3066,2,2,2,0.0,159.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,22.714285714285715,1.0,8,96,0
Collingwood,5/61 Little Oxford St,2,u,672000.0,S,Jellis,2016-09-24,1.6,3066,2,1,1,0.0,60.0,Yarra,-37.8046,144.984,Northern Metropolitan,4553,12.0,1.0,9,14,5
Collingwood,31/78 Oxford St,2,u,1215000.0,S,Jellis,2016-09-24,1.6,3066,3,2,1,0.0,126.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,18.0,1.0,9,121,5
Collingwood,8/115 Oxford St,2,u,800000.0,VB,Nelson,2017-02-25,1.6,3066,2,1,1,0.0,91.0,Yarra,-37.8026,144.9848,Northern Metropolitan,4553,18.2,1.0,2,117,5
Collingwood,12/120 Cambridge St,2,u,1645000.0,S,Nelson,2016-05-28,1.6,3066,4,1,3,0.0,2.0,Yarra,-37.8046,144.9858,Northern Metropolitan,4553,0.2857142857142857,1.0,5,126,5
Collingwood,8/122 Sackville St,2,u,450000.0,S,Biggin,2016-05-28,1.6,3066,2,1,1,0.0,126.0,Yarra,-37.7988,144.9912,Northern Metropolitan,4553,25.2,1.0,5,46,5
Collingwood,29/78 Oxford St,2,u,860000.0,PI,Jellis,2016-07-30,1.6,3066,2,2,1,0.0,114.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553,19.0,1.0,7,96,5
Doncaster,329 George St,4,h,1924500.0,S,Barry,2016-09-03,13.9,3108,4,4,2,1157.0,126.0,Manningham,-37.7779,145.127,Eastern Metropolitan,9028,10.5,-0.8035853468433359,9,46,5
Doncaster,2/20 Wetherby Rd,2,u,492500.0,S,Barry,2016-09-03,13.9,3108,2,1,1,65.0,126.0,Manningham,-37.7887,145.1438,Eastern Metropolitan,9028,25.2,0.3193717277486911,9,41,5
Doncaster,5 Boyd St,3,h,1403000.0,S,Barry,2016-12-03,13.9,3108,3,1,4,727.0,123.0,Manningham,-37.7942,145.1218,Eastern Metropolitan,9028,17.571428571428573,-0.7105882352941176,12,46,5
Doncaster,20 Finlayson St,4,h,1408000.0,S,Jellis,2016-12-03,13.9,3108,4,2,0,725.0,126.0,Manningham,-37.7891,145.1073,Eastern Metropolitan,9028,12.6,-0.7038777908343126,12,46,5
Doncaster,39 Frederick St,4,t,855000.0,S,Barry,2016-12-03,13.9,3108,4,2,2,242.0,126.0,Manningham,-37.7915,145.1258,Eastern Metropolitan,9028,12.6,-0.31521739130434784,12,46,5
Doncaster,19 Hanke Rd,3,h,1450000.0,PI,Barry,2016-12-03,13.9,3108,3,1,1,638.0,115.0,Manningham,-37.7912,145.1248,Eastern Metropolitan,9028,16.428571428571427,-0.6945551128818062,12,46,5
Doncaster,47 Roseland Gr,5,h,1461800.0,SP,Jellis,2016-12-03,13.9,3108,5,2,2,660.0,126.0,Manningham,-37.7791,145.1328,Eastern Metropolitan,9028,10.5,-0.6793893129770993,12,46,5
Doncaster,33 Thiele St,4,h,1396000.0,S,Barry,2016-12-03,13.9,3108,4,1,2,658.0,138.0,Manningham,-37.7827,145.1358,Eastern Metropolitan,9028,15.333333333333334,-0.6532663316582915,12,41,5
Doncaster,12 Murillo Ct,5,h,1535000.0,PI,Ray,2017-03-04,13.9,3108,5,3,2,681.0,126.0,Manningham,-37.7722,145.1309,Eastern Metropolitan,9028,9.692307692307692,-0.6877323420074349,3,47,5
Doncaster,2 Nola St,3,h,1125000.0,VB,hockingstuart,2017-03-04,13.9,3108,3,2,2,819.0,173.0,Manningham,-37.781,145.1036,Eastern Metropolitan,9028,21.625,-0.6512096774193549,3,47,5
Doncaster,8/3 Carnarvon St,3,u,700000.0,PI,Barry,2016-06-04,13.9,3108,3,2,2,0.0,119.0,Manningham,-37.7862,145.1235,Eastern Metropolitan,9028,14.875,1.0,6,9,5
Doncaster,1a Morris St,4,h,1152000.0,S,Jellis,2016-08-06,13.9,3108,4,2,2,336.0,176.0,Manningham,-37.794,145.1178,Eastern Metropolitan,9028,17.6,-0.3125,8,9,5
Doncaster,5 Arnold Gr,4,h,1868000.0,S,hockingstuart,2016-05-07,13.9,3108,3,2,2,925.0,218.0,Manningham,-37.7869,145.1183,Eastern Metropolitan,9028,24.22222222222222,-0.6185476815398075,5,56,5
Doncaster,72 Board St,3,h,920000.0,PI,Ray,2016-05-07,13.9,3108,4,3,3,655.0,126.0,Manningham,-37.7798,145.1319,Eastern Metropolitan,9028,12.6,-0.677336747759283,5,46,5
Doncaster,22 Saxon St,4,h,1050000.0,PI,Barry,2016-05-07,13.9,3108,4,2,2,317.0,194.0,Manningham,-37.7815,145.1279,Eastern Metropolitan,9028,19.4,-0.24070450097847357,5,21,5
Doncaster,3/37 Highview Dr,3,u,910000.0,S,Barry,2016-11-07,13.9,3108,3,2,2,299.0,135.0,Manningham,-37.7929,145.1338,Eastern Metropolitan,9028,16.875,-0.3778801843317972,11,15,0
Doncaster,3 Maralee Pl,3,h,1850000.0,S,Jellis,2016-11-07,13.9,3108,3,1,2,1073.0,143.0,Manningham,-37.7772,145.1157,Eastern Metropolitan,9028,20.428571428571427,-0.7648026315789473,11,56,0
Doncaster,41 Pettys La,4,h,1225000.0,S,Ray,2016-11-07,13.9,3108,4,3,2,740.0,185.0,Manningham,-37.7912,145.1127,Eastern Metropolitan,9028,16.818181818181817,-0.6,11,31,0
Doncaster,33 Somerville St,4,h,1316000.0,S,Jellis,2016-11-07,13.9,3108,4,2,2,716.0,155.0,Manningham,-37.778,145.1173,Eastern Metropolitan,9028,15.5,-0.6440872560275546,11,51,0
Doncaster,6/14 Firth St,2,u,400000.0,VB,Ross,2016-10-08,13.9,3108,2,1,2,0.0,126.0,Manningham,-37.7868,145.1223,Eastern Metropolitan,9028,25.2,1.0,10,46,5
Doncaster,36 Henry St,5,h,1400000.0,S,Jellis,2016-10-08,13.9,3108,5,3,2,656.0,320.0,Manningham,-37.7752,145.1317,Eastern Metropolitan,9028,24.615384615384617,-0.3442622950819672,10,31,5
Doncaster,49 Burgundy Dr,5,h,2168000.0,S,Barry,2016-09-10,13.9,3108,5,5,2,669.0,395.0,Manningham,-37.7808,145.1185,Eastern Metropolitan,9028,26.333333333333332,-0.2575187969924812,9,0,5
Doncaster,35 Bordeaux St,4,h,1430000.0,S,Jellis,2016-12-10,13.9,3108,4,2,2,655.0,170.0,Manningham,-37.782,145.1194,Eastern Metropolitan,9028,17.0,-0.5878787878787879,12,46,5
Doncaster,4 Colston Cl,4,h,1250000.0,PI,Barry,2016-12-10,13.9,3108,4,2,2,780.0,126.0,Manningham,-37.7955,145.139,Eastern Metropolitan,9028,12.6,-0.7218543046357616,12,46,5
Doncaster,5/333 George St,3,u,772000.0,S,Barry,2016-12-10,13.9,3108,3,2,1,203.0,109.0,Manningham,-37.7776,145.1267,Eastern Metropolitan,9028,13.625,-0.30128205128205127,12,30,5
Doncaster,1 Graeme Cl,4,h,2000000.0,S,Barry,2016-12-10,13.9,3108,4,3,2,507.0,126.0,Manningham,-37.7738,145.1308,Eastern Metropolitan,9028,11.454545454545455,-0.6018957345971564,12,46,5
Doncaster,10 Hampshire Rd,3,h,1300000.0,S,Barry,2017-03-11,13.9,3108,3,1,2,657.0,126.0,Manningham,-37.7946,145.1375,Eastern Metropolitan,9028,18.0,-0.6781609195402298,3,47,5
Doncaster,28 Dunoon St,4,h,1468000.0,S,Ray,2016-11-12,13.9,3108,4,2,2,806.0,170.0,Manningham,-37.7939,145.1392,Eastern Metropolitan,9028,17.0,-0.6516393442622951,11,41,5
Doncaster,9 Gilmore Rd,3,h,1275000.0,PI,Barry,2016-11-12,13.9,3108,3,1,1,720.0,126.0,Manningham,-37.79,145.1309,Eastern Metropolitan,9028,18.0,-0.7021276595744681,11,56,5
Doncaster,2 Ibis St,4,h,1200000.0,S,ASL,2016-11-12,13.9,3108,4,1,2,657.0,126.0,Manningham,-37.7856,145.1374,Eastern Metropolitan,9028,14.0,-0.6781609195402298,11,46,5
Doncaster,3/36 Westfield Dr,3,u,655000.0,SP,Jellis,2016-11-12,13.9,3108,3,2,2,0.0,126.0,Manningham,-37.7826,145.1274,Eastern Metropolitan,9028,15.75,1.0,11,46,5
Doncaster,41 Highview Dr,3,h,1310000.0,S,Darren,2016-08-13,13.9,3108,3,1,2,1157.0,126.0,Manningham,-37.7934,145.1336,Eastern Metropolitan,9028,18.0,-0.8035853468433359,8,46,5
Doncaster,1/10 Madeleine St,4,u,753000.0,S,Barry,2016-08-13,13.9,3108,3,1,1,241.0,105.0,Manningham,-37.7743,145.1093,Eastern Metropolitan,9028,13.125,-0.3930635838150289,8,46,5
Doncaster,170 Ayr St,4,h,1250000.0,SP,Fletchers,2016-05-14,13.9,3108,4,2,3,767.0,126.0,Manningham,-37.7735,145.1044,Eastern Metropolitan,9028,12.6,-0.7178051511758119,5,53,5
Doncaster,768 Elgar Rd,2,h,1140000.0,S,Barry,2016-05-14,13.9,3108,3,1,1,679.0,126.0,Manningham,-37.7915,145.1224,Eastern Metropolitan,9028,21.0,-0.6869565217391305,5,56,5
Doncaster,41 Burgundy Dr,3,h,1180000.0,S,Barry,2016-10-15,13.9,3108,3,1,2,657.0,126.0,Manningham,-37.7807,145.1193,Eastern Metropolitan,9028,18.0,-0.6781609195402298,10,46,5
Doncaster,18c High St,3,t,746000.0,S,hockingstuart,2016-10-15,13.9,3108,3,2,2,118.0,106.0,Manningham,-37.7863,145.106,Eastern Metropolitan,9028,13.25,-0.05357142857142857,10,3,5
Doncaster,19 Gilmore Rd,3,h,1485000.0,S,Barry,2016-04-16,13.9,3108,3,2,2,731.0,140.0,Manningham,-37.7892,145.131,Eastern Metropolitan,9028,17.5,-0.6785304247990815,4,56,5
Doncaster,22 Menarra St,3,h,1190000.0,S,Ray,2016-04-16,13.9,3108,3,1,1,658.0,140.0,Manningham,-37.7816,145.1066,Eastern Metropolitan,9028,20.0,-0.6491228070175439,4,56,5
Doncaster,31 Massey St,3,h,900000.0,PI,Ray,2016-07-16,13.9,3108,2,2,2,366.0,150.0,Manningham,-37.792,145.1077,Eastern Metropolitan,9028,21.428571428571427,-0.4186046511627907,7,3,5
Doncaster,4 Benton Ct,3,h,1250000.0,PI,Jellis,2016-09-17,13.9,3108,3,2,1,728.0,150.0,Manningham,-37.7813,145.1318,Eastern Metropolitan,9028,18.75,-0.6583143507972665,9,51,5
Doncaster,2 Louise Ct,3,h,1030000.0,S,Ray,2016-09-17,13.9,3108,3,1,1,827.0,100.0,Manningham,-37.7848,145.1029,Eastern Metropolitan,9028,14.285714285714286,-0.7842502696871629,9,56,5
Doncaster,4/98 Church Rd,4,t,985000.0,S,Fletchers,2017-03-18,13.9,3108,4,2,2,182.0,160.0,Manningham,-37.7888,145.138,Eastern Metropolitan,9028,16.0,-0.06432748538011696,3,19,5
